,count_A,count_B,ratio_A,ratio_B,log2_fold
methylaspartate mutase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
methylaspartate mutase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
methylated histone binding,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
methylated-DNA-[protein]-cysteine S-methyltransferase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
methylation,15,26,0.0010530010525168474,0.001822515069909655,-0.7914238654807959
methylenetetrahydrofolate dehydrogenase,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
methylenetetrahydrofolate-tRNA-,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
methylmalonyl-CoA mutase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
methylosome,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
methyltransferase activity,2,7,0.00014040014039641972,0.0004906771342576701,-1.8052296645312695
mevalonate kinase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
mevalonate kinase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
miRNA-mediated post-transcriptional gene silencing,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
microautophagy,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
microglial cell activation,6,0,0.000421200421048859,7.009673345536762e-14,32.48444061195895
microneme,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
microtubule,4,2,0.00028080028072263936,0.00014019346698083198,1.0021252566504124
microtubule binding,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
microtubule bundle formation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
microtubule cytoskeleton,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
microtubule cytoskeleton organization,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
microtubule motor activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
microtubule nucleation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
microtubule-based movement,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
microtubule-dependent intracellular transport of viral material towards nucleus,1,3,7.02000702333099e-05,0.0002102902004361996,-1.582837242748273
microvillus,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
microvillus membrane,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
midbody,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
midbrain development,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
minus-end-directed microtubule motor activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
mismatch repair,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
mismatch repair complex,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
mismatched DNA binding,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
mitochondrial ADP transmembrane transport,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
mitochondrial ATP transmembrane transport,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
mitochondrial DNA metabolic process,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
mitochondrial DNA replication,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
mitochondrial calcium ion homeostasis,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
mitochondrial crista,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"mitochondrial electron transport, cytochrome c to oxygen",2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
"mitochondrial electron transport, ubiquinol to cytochrome c",1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
mitochondrial fission,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
mitochondrial fragmentation involved in apoptotic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
mitochondrial genome maintenance,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
mitochondrial inner membrane,7,6,0.0004914004912119688,0.00042058040080230247,0.22451767831318425
mitochondrial intermembrane space,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
mitochondrial matrix,6,8,0.000421200421048859,0.0005607738677130377,-0.41291224220764516
mitochondrial membrane,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
mitochondrial nucleoid,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
mitochondrial outer membrane,1,3,7.02000702333099e-05,0.0002102902004361996,-1.582837242748273
mitochondrial permeability transition pore complex,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
mitochondrial processing peptidase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
mitochondrial translation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
mitochondrion,17,33,0.001193401192843067,0.0023131922040972278,-0.9548060210558811
mitochondrion inheritance,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
mitochondrion localization,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
mitochondrion organization,2,4,0.00014040014039641972,0.0002803869338915672,-0.9978747426282399
mitophagy,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
mitotic DNA replication checkpoint signaling,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
mitotic G1 DNA damage checkpoint signaling,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
mitotic cell cycle,9,8,0.0006318006315381885,0.0005607738677130377,0.1720502584333612
mitotic cell cycle phase transition,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
mitotic cleavage furrow formation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
mitotic cytokinesis,7,4,0.0004914004912119688,0.0002803869338915672,0.8094801789141159
mitotic intra-S DNA damage checkpoint signaling,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
mitotic metaphase chromosome alignment,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
mitotic nuclear membrane reassembly,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
mitotic sister chromatid cohesion,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
mitotic sister chromatid segregation,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
mitotic sister chromatid separation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
mitotic spindle,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
mitotic spindle assembly,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
mitotic spindle assembly checkpoint signaling,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
mitotic spindle organization,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
modification-dependent protein catabolic process,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
modulation by symbiont of host process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
modulation of chemical synaptic transmission,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
modulation of process of another organism,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
molecular adaptor activity,6,3,0.000421200421048859,0.0002102902004361996,1.0021252567706371
molecular condensate scaffold activity,0,3,7.020007016310982e-14,0.0002102902004361996,-31.48019009817723
molecular function activator activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
molybdate ion binding,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
molybdate ion transport,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
molybdenum cofactor guanylyltransferase,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
molybdenum cofactor guanylyltransferase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
molybdenum ion binding,0,3,7.020007016310982e-14,0.0002102902004361996,-31.48019009817723
molybdopterin adenylyltransferase complex,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
molybdopterin cofactor binding,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
molybdopterin cofactor biosynthetic process,3,1,0.00021060021055952955,7.009673352546436e-05,1.5870877567704458
molybdopterin molybdotransferase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
molybdopterin synthase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
molybdopterin synthase activity,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
molybdopterin synthase sulfurtransferase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
molybdopterin-synthase adenylyltransferase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
molybdopterin-synthase adenylyltransferase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
monoatomic cation transmembrane transporter activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
monoatomic ion channel activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
monoatomic ion transmembrane transport,4,1,0.00028080028072263936,7.009673352546436e-05,2.002125255929065
monoatomic ion transport,5,6,0.0003510003508857492,0.00042058040080230247,-0.26090914877461774
monolayer-surrounded lipid storage body,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
monooxygenase activity,2,3,0.00014040014039641972,0.0002102902004361996,-0.5828372434696206
monosaccharide binding,1,3,7.02000702333099e-05,0.0002102902004361996,-1.582837242748273
motile cilium,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
motor neuron axon guidance,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
mucilage biosynthetic process involved in seed coat development,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
mucosal immune response,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
multicellular organism growth,5,1,0.0003510003508857492,7.009673352546436e-05,2.3240533507442924
multicellular organismal response to stress,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
multicellular organismal-level iron ion homeostasis,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
multicellular organismal-level water homeostasis,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
multivesicular body,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
multivesicular body membrane,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
muscle atrophy,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
muscle cell cellular homeostasis,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
muscle cell development,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
muscle cell differentiation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
muscle cell projection membrane,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
muscle contraction,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
muscle organ development,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
muscle organ morphogenesis,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
muscle system process,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
mycolic acid biosynthetic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
mycothiol S-conjugate amidase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
mycothiol biosynthetic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
myelin sheath,3,2,0.00021060021055952955,0.00014019346698083198,0.5870877574917933
myeloid cell apoptotic process,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
myeloid dendritic cell differentiation,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
myeloid leukocyte differentiation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
myo-inositol hexakisphosphate biosynthetic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
myofibril assembly,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
myosin phosphatase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
myotube differentiation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
myricetin 3'-O-methyltransferase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
nan,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
natriuretic peptide receptor activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
natural killer cell activation,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
natural killer cell mediated cytotoxicity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
necroptotic process,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
negative chemotaxis,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of ATP metabolic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of Arp2/3 complex-mediated actin nucleation,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
negative regulation of B cell proliferation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of BMP signaling pathway,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"negative regulation of CD4-positive, alpha-beta T cell proliferation",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"negative regulation of CD8-positive, alpha-beta T cell activation",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of DNA damage checkpoint,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"negative regulation of DNA damage response, signal transduction by p53 class mediator",2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
negative regulation of DNA replication,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of DNA topoisomerase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of DNA-binding transcription factor activity,2,2,0.00014040014039641972,0.00014019346698083198,0.002125257011086235
negative regulation of DNA-templated DNA replication,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of DNA-templated transcription,16,27,0.0011232011226799572,0.0018926118033650225,-0.7527622451156468
negative regulation of DNA-templated transcription initiation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of ERAD pathway,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of ERK1 and ERK2 cascade,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
negative regulation of GTPase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of Golgi to plasma membrane protein transport,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of JNK cascade,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of MAP kinase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of MAPK cascade,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of NF-kappaB transcription factor activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of RIG-I signaling pathway,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of Ras protein signal transduction,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of SMAD protein signal transduction,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of T cell receptor signaling pathway,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of TOR signaling,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of TORC1 signaling,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of Toll signaling pathway,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of Wnt signaling pathway,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
negative regulation of actin filament polymerization,0,3,7.020007016310982e-14,0.0002102902004361996,-31.48019009817723
negative regulation of acute inflammatory response,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of aggrephagy,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of alkaline phosphatase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of amyloid fibril formation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of angiogenesis,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of anoikis,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of apoptotic process,8,9,0.0005616005613750787,0.0006308706011684053,-0.1677997444111885
negative regulation of appetite by leptin-mediated signaling pathway,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of astrocyte differentiation,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
negative regulation of autophagy,4,3,0.00028080028072263936,0.0002102902004361996,0.4171627561697056
negative regulation of axon extension involved in axon guidance,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of axon regeneration,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of blood coagulation,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
negative regulation of blood vessel endothelial cell migration,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
negative regulation of bone resorption,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of cGAS/STING signaling pathway,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of calcium ion-dependent exocytosis,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of canonical Wnt signaling pathway,2,3,0.00014040014039641972,0.0002102902004361996,-0.5828372434696206
negative regulation of cardiac muscle cell apoptotic process,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
negative regulation of cardiac muscle cell proliferation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of cardiac muscle hypertrophy,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of catalytic activity,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
negative regulation of cation channel activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of cell adhesion,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of cell cycle,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of cell differentiation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of cell division,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of cell growth,5,6,0.0003510003508857492,0.00042058040080230247,-0.26090914877461774
negative regulation of cell migration,2,2,0.00014040014039641972,0.00014019346698083198,0.002125257011086235
negative regulation of cell population proliferation,13,6,0.0009126009121906278,0.00042058040080230247,1.1176024743015496
negative regulation of cell-matrix adhesion,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of clathrin-dependent endocytosis,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of cold-induced thermogenesis,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of complement activation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"negative regulation of complement activation, classical pathway",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of cyclin-dependent protein serine/threonine kinase activity,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
negative regulation of cytokine activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of dendritic cell apoptotic process,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of endocytosis,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of endopeptidase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of endothelial cell apoptotic process,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
negative regulation of endothelial cell proliferation,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
negative regulation of epidermal growth factor receptor signaling pathway,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of epithelial cell apoptotic process,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of epithelial cell migration,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of epithelial cell proliferation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of erythrocyte apoptotic process,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of extrinsic apoptotic signaling pathway,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of fatty acid transport,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of feeding behavior,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of gene expression,5,7,0.0003510003508857492,0.0004906771342576701,-0.48330157007671587
negative regulation of gluconeogenesis,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of glucose import,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of growth,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
negative regulation of hippo signaling,4,0,0.00028080028072263936,7.009673345536762e-14,31.89947811135802
negative regulation of hormone secretion,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of induction of conjugation with cellular fusion,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of inflammatory response,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of innate immune response,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of insulin receptor signaling pathway,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
negative regulation of insulin secretion,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of insulin-like growth factor receptor signaling pathway,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of interferon-beta production,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of interleukin-1 beta production,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
negative regulation of interleukin-10 production,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
negative regulation of interleukin-2 production,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of interleukin-8 production,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of intrinsic apoptotic signaling pathway,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of low-density lipoprotein particle clearance,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"negative regulation of mRNA splicing, via spliceosome",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of macromolecule biosynthetic process,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
negative regulation of macrophage activation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of maltose transport,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of membrane protein ectodomain proteolysis,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of microtubule depolymerization,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
negative regulation of mitochondrial depolarization,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of mitotic cell cycle,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of monocyte activation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of monocyte differentiation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of myeloid cell apoptotic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of neuroblast proliferation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of neurogenesis,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of neuron apoptotic process,4,2,0.00028080028072263936,0.00014019346698083198,1.0021252566504124
negative regulation of neuron differentiation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of neuron projection development,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
negative regulation of nitric oxide biosynthetic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of osteoblast differentiation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of peptidase activity,7,1,0.0004914004912119688,7.009673352546436e-05,2.8094801778320946
negative regulation of peptidyl-threonine phosphorylation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of phagocytosis,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,4,1,0.00028080028072263936,7.009673352546436e-05,2.002125255929065
negative regulation of photoreceptor cell differentiation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of potassium ion transmembrane transporter activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of potassium ion transport,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of proteasomal ubiquitin-dependent protein catabolic process,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
negative regulation of protein ADP-ribosylation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of protein binding,3,1,0.00021060021055952955,7.009673352546436e-05,1.5870877567704458
negative regulation of protein catabolic process,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
negative regulation of protein export from nucleus,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of protein localization to plasma membrane,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of protein phosphorylation,4,1,0.00028080028072263936,7.009673352546436e-05,2.002125255929065
negative regulation of protein processing,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
negative regulation of protein ubiquitination,3,1,0.00021060021055952955,7.009673352546436e-05,1.5870877567704458
negative regulation of protein-containing complex assembly,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
negative regulation of purine nucleobase metabolic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of receptor internalization,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of seed germination,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of single-species biofilm formation on inanimate substrate,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
negative regulation of smooth muscle cell proliferation,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
negative regulation of smoothened signaling pathway,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
