,count_A,count_B,ratio_A,ratio_B,log2_fold
response to herbicide,34,21,0.00011491028548168812,6.571453605524474e-05,0.8062235025638872
response to herbivore,1,2,3.3797142821534916e-06,6.258527246187881e-06,-0.8889219151600766
response to high light intensity,6,15,2.0278285676022377e-05,4.693895432606889e-05,-1.210850010624517
response to hormone,3,2,1.0139142839701046e-05,6.258527246187881e-06,0.6960405845992829
response to host immune response,113,3,0.00038190771350481655,9.387790867717188e-06,5.346294545344477
response to humidity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to hydrogen peroxide,23,44,7.773342841517658e-05,0.00013768759935041882,-0.8247915784317712
response to hydrogen sulfide,9,8,3.041742851234371e-05,2.503410897536373e-05,0.2810030855408508
response to hydroperoxide,9,4,3.041742851234371e-05,1.2517054489246496e-05,1.281003085360514
response to hyperoxia,26,4,8.787257125149792e-05,1.2517054489246496e-05,2.8115178019544826
response to hypochlorite,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to hypoxia,197,127,0.0006658037129218138,0.0003974164799373514,0.7444452167987496
response to immobilization stress,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to insect,25,11,8.449285697272414e-05,3.442189983995166e-05,1.2955026551825568
response to insulin,83,85,0.0002805162851416032,0.0002659874078331205,0.07672657932820787
response to interferon-alpha,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
response to interferon-beta,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
response to interleukin-1,5,4,1.68985713972486e-05,1.2517054489246496e-05,0.43300617893380355
response to ionizing radiation,46,26,0.00015546685682697346,8.136085416289128e-05,0.9342003220103713
response to iron,4,1,1.3518857118474823e-05,3.129263624658572e-06,2.1110780830365545
response to iron ion,64,36,0.00021630171384490147,0.00011265349037818436,0.941153082658731
response to iron ion starvation,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to ischemia,10,5,3.379714279111749e-05,1.5646318110775805e-05,1.1110780839743064
response to jasmonic acid,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
response to lead ion,24,2,8.111314269395036e-05,6.258527246187881e-06,3.6960405841784967
response to leptin,3,4,1.0139142839701046e-05,1.2517054489246496e-05,-0.3039594150400432
response to light intensity,8,0,2.703771423356993e-05,3.1292636215293087e-15,33.00843093828517
response to light stimulus,82,157,0.00027713657086282943,0.0004912943885832307,-0.8259906601465629
response to lipid,43,269,0.0001453277139906521,0.0008417719141945131,-2.5341195237077625
response to lipid hydroperoxide,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to lipopolysaccharide,131,142,0.0004427425705227445,0.000444355434260291,-0.005246033847802705
response to lithium ion,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to low fluence blue light stimulus by blue low-fluence system,8,6,2.703771423356993e-05,1.8775581732305114e-05,0.5261155833373073
response to low light intensity stimulus,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to magnesium ion,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
response to mannitol,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
response to mechanical stimulus,64,91,0.00021630171384490147,0.00028476298956229634,-0.3967165560734321
response to mercury ion,13,0,4.3936285627438816e-05,3.1292636215293087e-15,33.70887065635691
response to metal ion,25,16,8.449285697272414e-05,5.00682179475982e-05,0.7549342738608399
response to methotrexate,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to methylmercury,6,8,2.0278285676022377e-05,2.503410897536373e-05,-0.3039594151001557
response to molecule of bacterial origin,27,31,9.12522855302717e-05,9.700717227053782e-05,-0.08823072409793621
response to molecule of fungal origin,16,6,5.4075428463760145e-05,1.8775581732305114e-05,1.5261155832471387
response to muscle activity,15,19,5.069571418498637e-05,5.9456008812186123e-05,-0.22995883369624284
response to mycotoxin,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
response to nematode,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
response to nickel cation,7,1,2.3657999954796155e-05,3.129263624658572e-06,2.918433004939584
response to nicotine,1,3,3.3797142821534916e-06,9.387790867717188e-06,-1.4738844156407833
response to nitric oxide,9,0,3.041742851234371e-05,3.1292636215293087e-15,33.17835593970745
response to nitrosative stress,12,1,4.055657134866504e-05,3.129263624658572e-06,3.6960405835172616
response to nutrient,14,11,4.7315999906212594e-05,3.442189983995166e-05,0.45900138751077807
response to nutrient levels,2,4,6.7594285609272684e-06,1.2517054489246496e-05,-0.8889219155207505
response to odorant,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
response to oomycetes,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to organic cyclic compound,7,3,2.3657999954796155e-05,9.387790867717188e-06,1.333470505180225
response to organophosphorus,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to osmotic stress,117,22,0.00039542657061991166,6.884379967677405e-05,2.522011185011437
response to other organism,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
response to oxidative stress,873,1120,0.002950490565372887,0.0035047752561159543,-0.24836708919658615
response to oxygen levels,1,2,3.3797142821534916e-06,6.258527246187881e-06,-0.8889219151600766
response to ozone,6,1,2.0278285676022377e-05,3.129263624658572e-06,2.6960405836374863
response to pH,18,0,6.08348570213077e-05,3.1292636215293087e-15,34.1783559396273
response to paraquat,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
response to peptide,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
response to peptide hormone,5,6,1.68985713972486e-05,1.8775581732305114e-05,-0.1519563216671281
response to pheromone,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
response to potassium ion,12,0,4.055657134866504e-05,3.1292636215293087e-15,33.593393438946215
response to progesterone,27,5,9.12522855302717e-05,1.5646318110775805e-05,2.5440374911595764
response to radiation,227,66,0.0007671951412850271,0.00020653139902406363,1.8932324520355337
response to reactive oxygen species,4,3,1.3518857118474823e-05,9.387790867717188e-06,0.5261155832771952
response to red light,10,13,3.379714279111749e-05,4.068042708301027e-05,-0.26743353910186085
response to redox state,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to retinoic acid,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to salicylic acid,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to salt,20,23,6.759428557885526e-05,7.197306329830335e-05,-0.09055577704166563
response to salt stress,212,129,0.0007164994271034204,0.00040367500718041,0.8277712832541425
response to silver ion,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to sodium phosphate,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to starvation,190,613,0.0006421457129703973,0.0019182386000005953,-1.5788095712360182
response to stilbenoid,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
response to stress,23,2,7.773342841517658e-05,6.258527246187881e-06,3.6346400395169667
response to strigolactone,2,2,6.7594285609272684e-06,6.258527246187881e-06,0.11107808411857584
response to sucrose,7,4,2.3657999954796155e-05,1.2517054489246496e-05,0.9184330060216056
response to superoxide,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
response to symbiotic bacterium,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to temperature stimulus,17,8,5.745514274253392e-05,2.503410897536373e-05,1.1985409252734427
response to toxic substance,564,287,0.00190615885323179,0.0008980986593820407,1.085722509839213
response to tumor necrosis factor,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
response to type I interferon,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
response to type II interferon,25,15,8.449285697272414e-05,4.693895432606889e-05,0.8480436782463099
response to unfolded protein,15,4,5.069571418498637e-05,1.2517054489246496e-05,2.0179686794626
response to virus,21,14,7.097399985762904e-05,4.380969070453958e-05,0.6960405848053822
response to vitamin A,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
response to vitamin D,3,2,1.0139142839701046e-05,6.258527246187881e-06,0.6960405845992829
response to vitamin K,3,10,1.0139142839701046e-05,3.1292636218422344e-05,-1.6258875097110015
response to water,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to water deprivation,154,162,0.0005204759989345414,0.0005069407066908771,0.03801462192931516
response to wounding,29,1,9.801171408781925e-05,3.129263624658572e-06,4.969059077853201
response to xenobiotic stimulus,351,332,0.0011862797118529754,0.0010389155223508597,0.19136587307597647
response to yeast,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
response to zinc ion,45,23,0.00015208714254819967,7.197306329830335e-05,1.0793692243605717
reticulophagy,28,74,9.463199980904547e-05,0.00023156550799629809,-1.291020359420741
retina development in camera-type eye,8,14,2.703771423356993e-05,4.380969070453958e-05,-0.6962768378617411
retina homeostasis,6,1,2.0278285676022377e-05,3.129263624658572e-06,2.6960405836374863
retina layer formation,6,9,2.0278285676022377e-05,2.8163372596893038e-05,-0.4738844165224305
retinal binding,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
retinal ganglion cell axon guidance,8,6,2.703771423356993e-05,1.8775581732305114e-05,0.5261155833373073
retinal metabolic process,6,0,2.0278285676022377e-05,3.1292636215293087e-15,32.59339343906644
retinal rod cell differentiation,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
retinoid binding,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
retinoid isomerohydrolase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
retinoid metabolic process,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
retinol binding,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
retrograde axonal transport,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"retrograde protein transport, ER to cytosol",5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
"retrograde transport, endosome to Golgi",5,8,1.68985713972486e-05,2.503410897536373e-05,-0.5669938208858596
"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",5,4,1.68985713972486e-05,1.2517054489246496e-05,0.43300617893380355
retrotransposon silencing,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
retrotransposon silencing by heterochromatin formation,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
reverse cholesterol transport,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
rhabdomere membrane,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
rhamnogalacturonan endolyase,2,2,6.7594285609272684e-06,6.258527246187881e-06,0.11107808411857584
rhamnose catabolic process,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
rhamnose metabolic process,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
rhomboid protease,5,2,1.68985713972486e-05,6.258527246187881e-06,1.4330061785731296
rhythmic process,90,94,0.00030417428509301966,0.00029415078042688427,0.04834232877129506
riboflavin biosynthetic process,15,22,5.069571418498637e-05,6.884379967677405e-05,-0.44146293887960036
riboflavin kinase,3,7,1.0139142839701046e-05,2.190484535383442e-05,-1.111314336943073
riboflavin kinase activity,4,3,1.3518857118474823e-05,9.387790867717188e-06,0.5261155832771952
riboflavin reductase,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
riboflavin synthase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
riboflavin synthase complex,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
riboflavin transport,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
ribokinase,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
ribokinase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
ribonuclease D,3,3,1.0139142839701046e-05,9.387790867717188e-06,0.11107808411857584
ribonuclease E,2,2,6.7594285609272684e-06,6.258527246187881e-06,0.11107808411857584
ribonuclease H,34,10,0.00011491028548168812,3.1292636218422344e-05,1.8766128303797154
ribonuclease H2 complex,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
ribonuclease III,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
ribonuclease III activity,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
ribonuclease M5 activity,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
ribonuclease P,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
ribonuclease P activity,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
ribonuclease P complex,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
ribonuclease T2,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
ribonuclease T2 activity,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
ribonuclease inhibitor activity,6,0,2.0278285676022377e-05,3.1292636215293087e-15,32.59339343906644
ribonucleoprotein complex,203,467,0.0006860819985944564,0.0014613661112573163,-1.0908647384018924
ribonucleoprotein complex binding,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
ribonucleoside binding,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
ribonucleoside monophosphate biosynthetic process,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
ribonucleoside triphosphate phosphatase activity,5,19,1.68985713972486e-05,5.9456008812186123e-05,-1.8149213342250394
ribonucleoside-diphosphate reductase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
ribonucleoside-triphosphate reductase,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
"ribose 1,5-bisphosphate isomerase",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"ribose 1,5-bisphosphate isomerase activity",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
ribose phosphate diphosphokinase activity,1,7,3.3797142821534916e-06,2.190484535383442e-05,-2.6962768367024323
ribose phosphate diphosphokinase complex,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
ribose-5-phosphate isomerase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
ribose-5-phosphate isomerase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
ribose-phosphate diphosphokinase,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
ribosomal large subunit assembly,58,36,0.00019602342817225877,0.00011265349037818436,0.7991340777886348
ribosomal large subunit binding,19,19,6.421457130008148e-05,5.9456008812186123e-05,0.11107808411857584
ribosomal large subunit biogenesis,6,8,2.0278285676022377e-05,2.503410897536373e-05,-0.3039594151001557
ribosomal large subunit export from nucleus,20,27,6.759428557885526e-05,8.449011778442059e-05,-0.32188132313882867
ribosomal protein L3 N5-glutamine methyltransferase,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
ribosomal small subunit assembly,18,40,6.08348570213077e-05,0.0001251705448643016,-1.0409250092823918
ribosomal small subunit binding,7,1,2.3657999954796155e-05,3.129263624658572e-06,2.918433004939584
ribosomal small subunit biogenesis,40,28,0.0001351885711543308,8.761938140594989e-05,0.6256512569328767
ribosomal small subunit export from nucleus,35,49,0.0001182899997604619,0.00015333391745806535,-0.3743487430398888
ribosomal subunit export from nucleus,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
ribosomal-protein-alanine N-acetyltransferase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
ribosome,130,104,0.0004393628562439707,0.0003254434166421773,0.43300617900316357
ribosome assembly,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
ribosome binding,40,14,0.0001351885711543308,4.380969070453958e-05,1.6256512568813517
ribosome biogenesis,22,8,7.435371413640282e-05,2.503410897536373e-05,1.5705097026411132
ribosome disassembly,4,10,1.3518857118474823e-05,3.1292636218422344e-05,-1.210850010552382
ribosome-associated ubiquitin-dependent protein catabolic process,4,7,1.3518857118474823e-05,2.190484535383442e-05,-0.6962768377844537
ribosylnicotinamide kinase,5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
ribosylnicotinamide kinase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
ribosylpyrimidine nucleosidase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
ribulose bisphosphate carboxylase complex assembly,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
ribulose-bisphosphate carboxylase,163,425,0.0005508934274435054,0.0013299370391530853,-1.2715127926699545
ribulose-bisphosphate carboxylase activity,19,57,6.421457130008148e-05,0.00017836802643029983,-1.4738844165519593
ribulose-phosphate 3-epimerase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
rolling circle single-stranded viral DNA replication,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
roof of mouth development,21,22,7.097399985762904e-05,6.884379967677405e-05,0.043963888263161534
root development,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
root hair elongation,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
root hair initiation,35,63,0.0001182899997604619,0.00019714360815947568,-0.7369188224180544
rough endoplasmic reticulum,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
rough endoplasmic reticulum membrane,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
rubredoxin-NAD+ reductase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
ruffle,23,28,7.773342841517658e-05,8.761938140594989e-05,-0.1727148818708144
ruffle assembly,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
ruffle membrane,7,11,2.3657999954796155e-05,3.442189983995166e-05,-0.5409986123861721
ryanodine-sensitive calcium-release channel activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
salicylic acid binding,1,3,3.3797142821534916e-06,9.387790867717188e-06,-1.4738844156407833
salivary gland morphogenesis,1,2,3.3797142821534916e-06,6.258527246187881e-06,-0.8889219151600766
sarcolemma,16,6,5.4075428463760145e-05,1.8775581732305114e-05,1.5261155832471387
sarcomere,5,20,1.68985713972486e-05,6.258527243371542e-05,-1.8889219156650194
sarcomere organization,36,75,0.00012166971403923567,0.00023469477161782739,-0.947815604914154
sarcomerogenesis,6,13,2.0278285676022377e-05,4.068042708301027e-05,-1.0043991331718876
sarcoplasm,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
sarcoplasmic reticulum,10,5,3.379714279111749e-05,1.5646318110775805e-05,1.1110780839743064
sarcoplasmic reticulum lumen,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
sarcoplasmic reticulum membrane,12,23,4.055657134866504e-05,7.197306329830335e-05,-0.8275213711597822
sarcosine N-methyltransferase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
sarcosine biosynthetic process,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
sarcosine metabolic process,2,2,6.7594285609272684e-06,6.258527246187881e-06,0.11107808411857584
sarcosine oxidase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
sarcosine oxidase activity,13,22,4.3936285627438816e-05,6.884379967677405e-05,-0.6479138163322298
sarcosine/dimethylglycine N-methyltransferase,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
scaffold protein binding,1,2,3.3797142821534916e-06,6.258527246187881e-06,-0.8889219151600766
scopolin beta-glucosidase activity,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
scytalone dehydratase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
secondary active sulfate transmembrane transporter activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
secondary active transmembrane transporter activity,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
secondary metabolic process,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
secondary metabolite biosynthetic process,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
secretion,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
secretory granule,11,39,3.7176857069891266e-05,0.00012204128124277228,-1.7148925160122133
secretory granule lumen,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
secretory granule membrane,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
secretory granule organization,15,9,5.069571418498637e-05,2.8163372596893038e-05,0.8480436782206623
secretory vesicle,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
seed development,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
seed dormancy process,14,17,4.7315999906212594e-05,5.3197481569127504e-05,-0.1690298350559742
seed germination,2,2,6.7594285609272684e-06,6.258527246187881e-06,0.11107808411857584
seed oilbody biogenesis,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
seedling development,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
segment polarity determination,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
"selenide, water dikinase",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"selenide, water dikinase activity",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
selenium binding,2,3,6.7594285609272684e-06,9.387790867717188e-06,-0.47388441636213113
selenocysteine biosynthetic process,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
selenocysteine incorporation,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
selenocysteine lyase,5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
selenocysteine lyase activity,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
self proteolysis,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
sensory organ development,1,2,3.3797142821534916e-06,6.258527246187881e-06,-0.8889219151600766
sensory perception of chemical stimulus,3,18,1.0139142839701046e-05,5.632674519065681e-05,-2.4738844162018316
sensory perception of pain,12,11,4.055657134866504e-05,3.442189983995166e-05,0.23660896619150518
sensory perception of smell,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
sensory perception of sound,95,91,0.00032107285648688856,0.00028476298956229634,0.17313905225015996
septin ring,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
septin ring assembly,31,2,0.00010477114264536681,6.258527246187881e-06,4.065274393830642
septum digestion after cytokinesis,10,2,3.379714279111749e-05,6.258527246187881e-06,2.4330061784288604
sequence-specific DNA binding,132,84,0.0004461222848015183,0.00026285814421159116,0.7631547806920236
"sequence-specific DNA binding, bending",0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
sequence-specific double-stranded DNA binding,5,12,1.68985713972486e-05,3.7551163461480964e-05,-1.1519563215469035
sequence-specific mRNA binding,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
sequestering of actin monomers,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
sequestering of metal ion,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
serine O-acetyltransferase,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
serine O-acetyltransferase activity,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
serine binding,57,265,0.000192643713893485,0.0008292548597083959,-2.1058804511473777
serine family amino acid biosynthetic process,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
serine hydrolase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
serine racemase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
serine racemase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
serine-tRNA ligase,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
serine-tRNA ligase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
serine-type D-Ala-D-Ala carboxypeptidase,21,8,7.097399985762904e-05,2.503410897536373e-05,1.503395506785699
serine-type D-Ala-D-Ala carboxypeptidase activity,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
serine-type carboxypeptidase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
serine-type endopeptidase activity,76,83,0.0002568582851901868,0.00025972888059006184,-0.01603383378316239
serine-type endopeptidase complex,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
serine-type endopeptidase inhibitor activity,15,8,5.069571418498637e-05,2.503410897536373e-05,1.017968679642937
serine-type exopeptidase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
serine-type peptidase activity,17,6,5.745514274253392e-05,1.8775581732305114e-05,1.6135784244921743
serotonin metabolic process,11,3,3.7176857069891266e-05,9.387790867717188e-06,1.985547201684973
serotonin receptor signaling pathway,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
seryl-tRNA aminoacylation,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
sesquiterpenoid biosynthetic process,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
sex determination,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
sex differentiation,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
sex-chromosome dosage compensation,3,2,1.0139142839701046e-05,6.258527246187881e-06,0.6960405845992829
sexual reproduction,3,5,1.0139142839701046e-05,1.5646318110775805e-05,-0.6258875098552708
shikimate 3-dehydrogenase,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
shikimate dehydrogenase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
shikimate kinase,5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
shikimate kinase activity,8,0,2.703771423356993e-05,3.1292636215293087e-15,33.00843093828517
shikimate metabolic process,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
shoot system development,13,10,4.3936285627438816e-05,3.1292636218422344e-05,0.4895897073390129
short-chain acyl-CoA dehydrogenase,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
short-chain carboxylesterase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
short-chain fatty acyl-CoA dehydrogenase activity,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
short-chain-enoyl-CoA hydratase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
short-term memory,5,4,1.68985713972486e-05,1.2517054489246496e-05,0.43300617893380355
siRNA binding,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
siRNA processing,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
siRNA-mediated pericentric heterochromatin formation,2,9,6.7594285609272684e-06,2.8163372596893038e-05,-2.0588469167626884
sialate 9-O-acetylesterase activity,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
sialate O-acetylesterase,36,137,0.00012166971403923567,0.00042870911615264446,-1.8170289973700944
sialate O-acetylesterase activity,0,4,3.379714278773777e-15,1.2517054489246496e-05,-31.78627477022836
sialic acid binding,4,2,1.3518857118474823e-05,6.258527246187881e-06,1.111078083757902
sialyltransferase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
side of membrane,37,2,0.00012504942831800947,6.258527246187881e-06,4.32053144906517
siderophore biosynthetic process,27,31,9.12522855302717e-05,9.700717227053782e-05,-0.08823072409793621
